재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월	당기 반기 누적	전기 반기 3개월	전기 반기 누적	전기	전전기
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_2011522222335843_FinanceIncome	   외화환산이익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_2011522222345109_FinanceIncome	   파생상품평가이익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_20111122161834500_FinanceIncome	   파생상품거래이익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_20111122162033625_FinanceIncome	   매도가능금융자산처분이익	97,052,000	97,052,000	16,045,000	153,051,000	204,483,000	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_20115222317359_FinanceIncome	   기타금융수익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	2,417,895,000	4,819,006,000	2,407,680,000	4,783,387,000	9,573,087,000	11,145,658,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_InterestExpenseFinanceExpense	   이자비용	2,417,895,000	4,819,006,000	2,406,689,000	4,782,379,000	9,571,033,000	11,145,613,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_20111122162952921_FinanceCosts	   외환차손			991,000	1,008,000	2,054,000	45,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_201152223027437_FinanceCosts	   외화환산손실					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_201152223030796_FinanceCosts	   파생상품평가손실					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_20111122163014765_FinanceCosts	   파생상품거래손실					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_2012822214536500_FinanceCosts	   매도금융자산손상차손					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	9,502,786,000	50,284,847,000	8,389,574,000	36,265,667,000	46,862,651,000	48,715,930,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	1,845,438,000	5,368,963,000	1,536,240,000	1,614,946,000	2,689,050,000	6,510,892,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	7,657,348,000	44,915,884,000	6,853,334,000	34,650,721,000	44,173,601,000	42,205,038,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	265	1,576	237	1,217	1,551	1,485
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)	264	1,571	236	1,212	1,545	1,478
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_2011523105843875_EarningsPerShareAbstract	   우선주기본주당이익(단위: 원)	315,000	1,626,000	287,000	1,267,000	1,601,000	1,535,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_201152901214984_EarningsPerShareAbstract	   우선주희석주당이익(단위: 원)	314,000	1,621,000	286,000	1,262,000	1,595,000	1,528,000
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	매출액	1,215,280,930,442	2,373,851,823,951	1,082,439,488,957	2,116,094,404,028	4,358,425,407,795	4,078,826,078,323
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	1,095,813,442,123	2,147,884,131,298	985,371,981,489	1,927,986,235,897	3,961,932,047,639	3,732,353,781,014
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	119,467,488,319	225,967,692,653	97,067,507,468	188,108,168,131	396,493,360,156	346,472,297,309
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	78,776,503,313	152,339,125,622	68,821,597,976	128,836,074,850	278,674,585,323	237,896,809,154
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	40,690,985,006	73,628,567,031	28,245,909,492	59,272,093,281	117,818,774,833	108,575,488,155
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	6,665,151,971	19,336,555,662	5,173,856,004	10,722,592,574	22,359,832,331	34,310,064,824
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	15,256,734,949	32,088,721,420	11,250,077,091	21,997,024,765	46,950,976,566	52,970,246,326
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	dart_OtherGains	기타이익	549,862,116	2,163,549,653	1,498,205,361	2,956,010,250	5,584,223,447	8,916,158,829
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	20,910,852,985	40,903,362,951	23,046,879,558	44,006,052,546	78,312,268,040	45,135,664,224
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	entity00113410_udf_IS_20151110165510595_IncomeStatementAbstract	종속기업투자주식처분손익					-38,500,046,488	
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	entity00113410_udf_IS_201232122130500_IncomeStatementAbstract	종속기업투자주식손상차손					5,563,126,933	
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	entity00113410_udf_IS_2013326162429750_IncomeStatementAbstract	관계기업투자주식처분손익					6,653,110,050	-500,000,000
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	entity00113410_udf_IS_2016320223920653_IncomeStatementAbstract	관계기업투자주식손상차손						8,222,067,371
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	11,738,411,159	22,136,587,975	621,014,208	6,947,618,794	-16,910,477,366	44,973,733,887
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	4,957,816,867	1,959,813,733	249,690,214	3,498,946,351	-4,539,210,002	12,699,310,325
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	6,780,594,292	20,176,774,242	371,323,994	3,448,672,443	-12,371,267,364	32,274,423,562
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)					-710	1,853
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	수익(매출액)	280,275,172,787	558,828,965,333	302,325,020,659	595,115,133,616	1,182,612,870,217	1,270,375,727,314
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	177,558,719,499	350,041,688,337	194,051,198,473	379,443,325,792	760,139,529,540	808,944,371,558
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	102,716,453,288	208,787,276,996	108,273,822,186	215,671,807,824	422,473,340,677	461,431,355,756
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	entity00222532_udf_IS_2012112714527282_GrossProfit	   판매비와관리비	-78,630,749,662	-159,608,323,108	-80,742,974,671	-161,263,967,543	-317,503,214,303	-359,307,150,840
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	24,085,703,626	49,178,953,888	27,530,847,515	54,407,840,281	104,970,126,374	102,124,204,916
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	entity00222532_udf_IS_20133291532437_OperatingIncomeLoss	   금융수익	1,138,644,097	2,538,787,106	1,625,268,489	3,715,513,855	6,776,007,360	9,303,195,419
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	entity00222532_udf_IS_20133291534796_OperatingIncomeLoss	   금융비용	-5,671,034,261	-11,850,161,560	-7,207,538,066	-15,395,186,081	-28,898,989,108	-34,487,422,936
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	entity00222532_udf_IS_2013329153862_OperatingIncomeLoss	   기타영업외수익	1,814,096,894	6,992,397,207	3,922,950,708	6,036,964,509	9,991,355,474	11,926,395,921
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	entity00222532_udf_IS_20133291539609_OperatingIncomeLoss	   기타영업외비용	-2,352,776,631	-4,206,844,389	-3,168,849,188	-6,790,186,107	-16,596,382,640	-52,628,216,533
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	entity00222532_udf_IS_201632814273421_OperatingIncomeLoss	   관계기업투자손익	386,263,626	87,470,628	-61,931,811	-660,819,857	-288,680,127	-424,453,864
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	entity00222532_udf_IS_2014328175745125_OperatingIncomeLoss	   종속기업투자처분손실						
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	entity00222532_udf_IS_2016328142827322_OperatingIncomeLoss	   관계기업투자손실						-197,436,713
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	19,400,897,351	42,740,602,880	22,640,747,647	41,314,126,600	75,953,437,333	35,616,266,210
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	4,404,389,746	8,665,646,024	1,831,085,920	7,089,798,626	16,276,538,769	9,961,260,286
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	14,996,507,605	34,074,956,856	20,809,661,727	34,224,327,974	59,676,898,564	25,655,005,924
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	entity00222532_udf_IS_2016328142927785_ProfitLoss	   지배기업의 소유주	14,996,507,605	34,074,956,856	20,846,042,290	34,349,435,599	59,802,006,189	25,705,674,794
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	entity00222532_udf_IS_2016328142941191_ProfitLoss	   비지배지분			-36,380,563	-125,107,625	-125,107,625	-50,668,870
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	194	440	269	444	772	332
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-06-30	반기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)	194	440	269	444	772	332
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	매출액	39,775,012,663	77,645,165,976	42,368,591,421	81,701,839,008	162,475,872,948	168,128,998,820
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	32,449,777,289	63,451,736,353	34,861,773,822	68,163,555,979	135,976,561,722	144,360,224,923
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	7,325,235,374	14,193,429,623	7,506,817,599	13,538,283,029	26,499,311,226	23,768,773,897
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	3,720,505,780	7,194,711,370	3,732,663,589	7,189,887,837	14,663,297,728	15,574,179,684
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	3,604,729,594	6,998,718,253	3,774,154,010	6,348,395,192	11,836,013,498	8,194,594,213
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	dart_OtherGains	기타이익	693,534,721	1,408,373,577	340,031,228	1,073,028,979	2,971,164,377	2,876,117,278
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	341,450,223	819,851,756	92,626,453	1,115,267,269	2,762,864,683	2,866,381,860
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	260,689,358	448,442,285	128,703,621	239,139,699	363,364,555	365,403,146
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	160,360,836	262,432,861	106,060,270	257,302,886	311,031,931	464,651,656
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	4,057,142,614	7,773,249,498	4,044,202,136	6,287,993,715	12,096,645,816	8,105,081,121
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	909,709,930	1,750,708,704	838,939,735	1,302,276,541	2,743,210,259	1,477,523,190
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	3,147,432,684	6,022,540,794	3,205,262,401	4,985,717,174	9,353,435,557	6,627,557,931
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익	197	376	200	312	585	414
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00500254_udf_IS_201152615205334_IncomeStatementAbstract	영업수익	27,392,000,000	310,836,000,000	28,095,000,000	119,099,000,000	178,162,000,000	253,556,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00500254_udf_IS_201153095216163_IncomeStatementAbstract	영업비용	10,236,000,000	21,683,000,000	11,563,000,000	18,695,000,000	33,744,000,000	33,840,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	17,156,000,000	289,153,000,000	16,532,000,000	100,404,000,000	144,418,000,000	219,716,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_OtherGains	기타수익	2,139,000,000	2,143,000,000	17,000,000	24,000,000	34,000,000	30,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	0	0	150,000,000	153,000,000	332,000,000	18,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	-56,000,000	369,000,000	20,000,000	410,000,000	452,000,000	1,825,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융비용	7,606,000,000	15,519,000,000	8,987,000,000	18,618,000,000	35,756,000,000	38,562,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	11,633,000,000	276,146,000,000	7,432,000,000	82,067,000,000	108,816,000,000	182,991,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	2,794,000,000	7,156,000,000	702,000,000	5,684,000,000	13,421,000,000	18,738,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익	8,839,000,000	268,990,000,000	6,730,000,000	76,383,000,000	95,395,000,000	164,253,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	지배기업의 소유주지분에 대한 주당이익						
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)						
