재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_FinanceIncome	금융수익		290,447,843,000			262,414,357,000	571,634,828,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_FinanceCosts	금융원가		605,700,120,000			586,541,914,000	600,110,920,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	공동지배회사 및 관계회사에 대한 지분법손익		163,322,606,000			24,137,741,000	-27,126,499,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	dart_OtherGains	기타이익		113,092,802,000			478,681,976,000	111,505,696,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		451,603,036,000			384,490,557,000	411,699,403,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		734,890,361,000			797,319,488,000	430,270,742,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용(수익)		183,774,814,000			288,686,344,000	107,662,405,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익(손실)		551,115,547,000			508,633,144,000	322,608,337,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)		551,115,547,000			508,633,144,000	322,608,337,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)		205,792,550,000			209,165,289,000	149,588,186,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)		345,322,997,000			299,467,855,000	173,020,151,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)		7,242			7,375	5,280
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)		7,214			7,339	5,261
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	entity00148540_udf_IS_2011523224238703_EarningsPerShareAbstract	   우선주기본주당이익(단위: 원)		7,292,000			7,425,000	5,330,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	entity00148540_udf_IS_2011523224237875_EarningsPerShareAbstract	   우선주희석주당이익(단위: 원)		7,264,000			7,389,000	5,311,000
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_Revenue	매출액		5,055,766,403,519			4,560,087,295,134	3,795,045,155,647
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_CostOfSales	매출원가		4,506,506,640,312			4,081,489,292,747	3,497,499,002,768
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_GrossProfit	매출총이익		549,259,763,207			478,598,002,387	297,546,152,879
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		362,626,045,395			311,518,521,226	233,368,792,820
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		186,633,717,812			167,079,481,161	64,177,360,059
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_FinanceIncome	금융수익		27,463,242,135			35,914,002,434	63,193,217,037
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_FinanceCosts	금융원가		82,333,243,835			85,628,320,144	90,562,368,452
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	dart_OtherGains	기타이익		6,224,430,225			16,336,444,206	5,687,325,399
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		86,867,202,530			48,808,357,355	79,506,667,259
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	entity00113410_udf_IS_201635172645748_IncomeStatementAbstract	종속기업투자손익		12,698,248,975				
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	entity00113410_udf_IS_201152702328937_IncomeStatementAbstract	관계기업투자손익		16,494,628,427			2,890,814,761	4,727,620,012
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	entity00113410_udf_IS_201535134026219_IncomeStatementAbstract	관계기업손상차손					-1,252,297,542	
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	entity00113410_udf_IS_20143510533250_IncomeStatementAbstract	매각예정자산손상차손						-13,213,424,674
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익		80,313,821,209			86,531,767,521	-45,496,937,878
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용		17,096,361,010			14,125,595,501	-30,390,696,303
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익		63,217,460,199			72,406,172,020	-15,106,241,575
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossFromDiscontinuedOperations	중단영업		-14,233,455,745			-12,954,432,447	-44,954,851,962
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	entity00113410_udf_IS_20115270224615_ProfitLossFromDiscontinuedOperations	   중단영업손익		-14,233,455,745			-12,954,432,447	-44,954,851,962
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)		48,984,004,454			59,451,739,573	-60,061,093,537
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)		45,943,093,290			57,254,804,860	-55,770,165,743
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)		3,040,911,164			2,196,934,713	-4,290,927,794
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)		2,636			3,286	-2,445
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)		3,104			3,779	-644
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2015-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)		-468			-493	-1,801
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_Revenue	매출액		214,768,290,579			219,767,095,977	201,149,216,168
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_CostOfSales	매출원가		182,147,029,941			190,257,965,853	174,007,452,317
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_GrossProfit	매출총이익		32,621,260,638			29,509,130,124	27,141,763,851
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		19,881,151,535			20,590,220,878	18,510,998,145
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		12,740,109,103			8,918,909,246	8,630,765,706
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	dart_OtherGains	기타이익		2,774,488,078			2,820,625,244	1,764,737,415
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		2,784,265,539			2,897,892,913	1,830,453,719
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_FinanceIncome	금융수익		570,491,618			367,591,137	846,185,944
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_FinanceCosts	금융원가		581,842,416			778,880,093	1,077,130,493
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익		12,718,980,844			8,430,352,621	8,334,104,853
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용		2,731,539,045			1,616,524,952	1,740,318,969
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업 소유주지분		9,941,869,481			6,775,641,798	6,578,482,793
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분		45,572,318			38,185,871	15,303,091
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2015-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익		621			423	451
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_Revenue	매출		12,301,179,000,000			10,866,131,000,000	9,583,193,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_CostOfSales	매출원가		9,421,461,000,000			9,688,695,000,000	7,897,886,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_GrossProfit	매출총이익		2,879,718,000,000			1,177,436,000,000	1,685,307,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		1,297,940,000,000			1,211,764,000,000	1,133,177,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		1,581,778,000,000			-34,328,000,000	552,130,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	dart_OtherGains	기타수익		153,185,000,000			155,548,000,000	216,939,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		331,762,000,000			207,888,000,000	150,300,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_FinanceIncome	금융수익		59,733,000,000			63,213,000,000	63,857,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_FinanceCosts	금융비용		233,674,000,000			234,051,000,000	169,173,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익		1,229,260,000,000			-257,506,000,000	513,453,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용		719,941,000,000			63,223,000,000	78,254,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLoss	당기순이익		509,319,000,000			-320,729,000,000	435,199,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분		492,204,000,000			-346,929,000,000	357,814,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분		17,115,000,000			26,200,000,000	77,385,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_EarningsPerShareAbstract	지배기업의 소유주지분에 대한 주당이익						
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)		5,198			-3,664	3,778
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2015-12-31	사업보고서	KRW	entity00500254_udf_IS_2011527182914698_EarningsPerShareAbstract	   우선주당이익(손실)		5,248,000,000			-3,664,000,000	3,828,000,000
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	ifrs_Revenue	매출액		10,572,620,348,180			9,487,551,635,482	9,565,758,139,923
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	ifrs_RevenueFromSaleOfGoods	   공사매출		9,835,747,972,583			8,819,512,786,299	8,331,543,823,491
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	ifrs_RevenueFromRenderingOfServices	   분양매출		321,904,522,988			183,026,469,824	889,048,679,647
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	ifrs_OtherRevenue	   기타매출		414,967,852,609			485,012,379,359	345,165,636,785
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	ifrs_CostOfSales	매출원가		10,025,035,483,206			9,058,878,451,140	9,944,941,939,289
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	dart_CostOfSalesFromSaleOfGoods	   공사매출원가		9,354,999,893,156			8,440,625,659,737	8,885,712,110,160
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	dart_CostOfSalesFromRenderingOfServices	   분양매출원가		254,152,319,260			180,604,607,068	728,585,179,257
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	dart_OtherCostOfSales	   기타매출원가		415,883,270,790			437,648,184,335	330,644,649,872
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	ifrs_GrossProfit	매출총이익(손실)		547,584,864,974			428,673,184,342	-379,183,799,366
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		425,517,371,950			377,504,509,377	556,266,718,979
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		122,067,493,024			51,168,674,965	-935,450,518,345
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	dart_OtherGains	기타수익		368,608,939,037			334,933,247,653	377,111,500,252
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		479,656,517,640			349,622,155,541	412,076,085,256
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	관계회사지분증권손익		2,884,352,387			5,934,693,632	9,519,221,301
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	entity00120030_udf_IS_201526151423731_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	   지분법이익		2,884,352,387			5,934,693,632	9,583,744,263
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	entity00120030_udf_IS_201526151426931_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	   지분법손실						64,522,962
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2015-12-31	사업보고서	KRW	ifrs_FinanceIncome	금융수익		432,117,363,078			264,831,688,532	211,858,736,409
