재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월	당기 반기 누적	전기 반기 3개월	전기 반기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	673,548,347,000	920,251,443,000	267,127,881,000	553,962,333,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	171,299,066,000	245,250,506,000	80,165,773,000	150,999,892,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익(손실)	502,249,281,000	675,000,937,000	186,962,108,000	402,962,441,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	502,249,281,000	675,000,937,000	186,962,108,000	402,962,441,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	196,748,236,000	257,735,244,000	66,596,393,000	142,678,494,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	305,501,045,000	417,265,693,000	120,365,715,000	260,283,947,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	2,139	9,051	2,338	5,014		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)	2,134	9,033	2,331	4,999		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	entity00148540_udf_IS_2011523224238703_EarningsPerShareAbstract	   우선주기본주당이익(단위: 원)	2,189,000	9,101,000	2,388,000	5,064,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	entity00148540_udf_IS_2011523224237875_EarningsPerShareAbstract	   우선주희석주당이익(단위: 원)	2,184,000	9,083,000	2,381,000	5,049,000		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_Revenue	매출액	1,707,834,338,298	3,302,757,257,391	1,513,557,103,238	2,958,772,909,841		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	1,522,005,653,679	2,943,917,031,310	1,343,082,536,855	2,629,567,262,305		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	185,828,684,619	358,840,226,081	170,474,566,383	329,205,647,536		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	123,974,635,534	245,847,079,377	110,810,302,928	216,315,012,827		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	61,854,049,085	112,993,146,704	59,664,263,455	112,890,634,709		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	7,150,661,844	13,084,807,060	9,114,932,140	15,006,611,041		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	16,965,655,762	38,420,342,188	23,253,482,300	43,886,102,342		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	dart_OtherGains	기타이익	1,480,997,591	6,660,655,333	3,667,174,290	7,326,048,169		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	18,350,723,866	43,685,918,371	20,368,847,478	41,290,794,759		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	entity00113410_udf_IS_201152702328937_IncomeStatementAbstract	관계기업투자손익	2,749,643,618	220,019,152	8,298,828,756	15,597,103,833		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	37,918,972,510	50,852,367,690	37,122,868,863	65,643,500,651		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	13,393,935,991	21,894,318,054	8,675,811,451	10,875,830,728		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익	24,525,036,519	28,958,049,636	28,447,057,412	54,767,669,923		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossFromDiscontinuedOperations	중단영업						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	entity00113410_udf_IS_20115270224615_ProfitLossFromDiscontinuedOperations	   중단영업손익	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	24,525,036,519	28,958,049,636	28,447,057,412	54,767,669,923		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	22,301,335,558	26,057,955,675	25,247,398,504	48,922,479,125		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	2,223,700,961	2,900,093,961	3,199,658,908	5,845,190,798		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	1,265	1,479	1,433	2,776		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	1,265	1,479	1,433	2,776		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_Revenue	매출액	55,890,345,099	111,556,744,212	51,647,388,666	100,476,424,690		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	46,598,625,073	93,035,090,625	42,946,919,934	83,683,886,187		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	9,291,720,026	18,521,653,587	8,700,468,732	16,792,538,503		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	5,127,153,007	10,104,451,307	5,082,745,003	9,883,295,445		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	4,164,567,019	8,417,202,280	3,617,723,729	6,909,243,058		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	dart_OtherGains	기타이익	690,293,535	1,804,612,326	663,559,628	1,298,021,494		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	168,371,527	1,346,395,681	341,603,012	900,703,748		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	31,393,094	534,069,104	260,849,600	448,860,709		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	322,539,982	715,222,254	182,674,966	343,189,074		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	4,395,342,139	8,694,265,775	4,017,854,979	7,412,232,439		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	977,241,897	1,978,257,399	933,651,279	1,728,902,833		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업 소유주지분	3,407,014,587	6,711,571,078	3,092,455,589	5,700,915,112		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	11,085,655	4,437,298	-8,251,889	-17,585,506		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익	213	419	193	356		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_Revenue	매출	3,855,556,000,000	7,773,685,000,000	3,325,096,000,000	6,392,308,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	3,046,816,000,000	5,934,657,000,000	2,468,500,000,000	4,868,164,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	808,740,000,000	1,839,028,000,000	856,596,000,000	1,524,144,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	416,883,000,000	801,585,000,000	354,972,000,000	694,149,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	391,857,000,000	1,037,443,000,000	501,624,000,000	829,995,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	dart_OtherGains	기타수익	38,208,000,000	148,677,000,000	45,281,000,000	100,840,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	25,735,000,000	99,141,000,000	33,462,000,000	78,192,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	5,199,000,000	25,814,000,000	9,848,000,000	19,702,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융비용	63,952,000,000	127,781,000,000	61,521,000,000	121,421,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	345,577,000,000	985,012,000,000	461,770,000,000	750,924,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	181,138,000,000	385,679,000,000	177,357,000,000	296,617,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	entity00500254_udf_IS_2017330143148932_IncomeStatementAbstract	계속영업당기순이익	164,439,000,000	599,333,000,000	284,413,000,000	454,307,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	entity00500254_udf_IS_2017330131359522_IncomeStatementAbstract	중단영업당기순손익	38,000,000	56,000,000	2,061,000,000	-3,766,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익	164,477,000,000	599,389,000,000	286,474,000,000	450,541,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분	134,171,000,000	535,293,000,000	260,344,000,000	412,651,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	30,306,000,000	64,096,000,000	26,130,000,000	37,890,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	지배기업의 소유주지분에 대한 주당이익						
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	4,034	5,653	3,123	4,358		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2017-06-30	반기보고서	KRW	entity00500254_udf_IS_2011527182914698_EarningsPerShareAbstract	   우선주당이익(손실)	4,047,000,000	5,678,000,000	3,136,000,000	4,383,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	ifrs_Revenue	매출액	2,994,442,745,340	5,695,301,596,957	2,706,389,979,285	5,345,510,774,472		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	ifrs_RevenueFromSaleOfGoods	   공사매출	2,740,328,634,668	5,121,465,765,688	2,483,390,797,051	4,964,144,503,445		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	ifrs_RevenueFromRenderingOfServices	   분양매출	181,831,801,928	433,246,204,513	162,233,580,410	267,600,507,633		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	ifrs_OtherRevenue	   기타매출	72,282,308,744	140,589,626,756	60,765,601,824	113,765,763,394		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	2,805,644,023,795	5,349,434,214,342	2,590,985,543,782	5,102,405,855,780		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	dart_CostOfSalesFromSaleOfGoods	   공사매출원가	2,587,111,284,189	4,897,343,340,751	2,392,186,098,807	4,759,233,793,737		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	dart_CostOfSalesFromRenderingOfServices	   분양매출원가	146,162,454,430	311,362,442,372	130,187,905,517	212,599,809,234		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	dart_OtherCostOfSales	   기타매출원가	72,370,285,176	140,728,431,219	68,611,539,458	130,572,252,809		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	188,798,721,545	345,867,382,615	115,404,435,503	243,104,918,692		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	102,833,846,679	200,945,743,546	92,749,531,198	191,329,694,210		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	85,964,874,866	144,921,639,069	22,654,904,305	51,775,224,482		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	dart_OtherGains	기타수익	-8,086,268,145	133,935,079,913	40,495,689,037	177,443,282,599		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	3,699,841,440	404,470,210,643	29,967,078,475	185,979,221,719		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	관계회사지분증권손익	-1,307,645,255	-2,545,501,360	1,026,181,315	2,641,817,257		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	entity00120030_udf_IS_201526151423731_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	   지분법이익	1,763,343,222	3,545,319,122	1,026,181,315	2,641,817,257		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	entity00120030_udf_IS_201526151426931_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	   지분법손실	-3,070,988,477	-6,090,820,482				
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	2,699,181,082	190,687,946,741	27,461,466,462	106,686,800,820		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2017-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	57,169,950,891	122,544,805,883	49,918,630,656	132,543,743,143		
