재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월	당기 1분기 누적	전기 1분기 3개월	전기 1분기 누적	전기	전전기
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_2011522222335843_FinanceIncome	   외화환산이익						0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_2011522222345109_FinanceIncome	   파생상품평가이익						0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_20111122161834500_FinanceIncome	   파생상품거래이익						0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_20111122162033625_FinanceIncome	   매도가능금융자산처분이익					364,073,000	204,483,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_20115222317359_FinanceIncome	   기타금융수익						0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_FinanceCosts	금융원가	745,498,000	745,498,000	2,401,111,000	2,401,111,000	8,884,522,000	9,573,087,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	dart_InterestExpenseFinanceExpense	   이자비용	743,260,000	743,260,000	2,401,111,000	2,401,111,000	8,876,230,000	9,571,033,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_20111122162952921_FinanceCosts	   외환차손	2,238,000	2,238,000	0	0	8,292,000	2,054,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_201152223027437_FinanceCosts	   외화환산손실						0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_201152223030796_FinanceCosts	   파생상품평가손실						0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_20111122163014765_FinanceCosts	   파생상품거래손실						0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_2012822214536500_FinanceCosts	   매도금융자산손상차손						0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	45,540,806,000	45,540,806,000	40,782,061,000	40,782,061,000	65,623,166,000	46,862,651,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	3,854,928,000	3,854,928,000	3,523,525,000	3,523,525,000	8,618,082,000	2,689,050,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	41,685,878,000	41,685,878,000	37,258,536,000	37,258,536,000	57,005,084,000	44,173,601,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	1,461	1,461	1,307	1,307	2,000	1,551
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)	1,458	1,458	1,302	1,302	1,995	1,545
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_2011523105843875_EarningsPerShareAbstract	   우선주기본주당이익(단위: 원)	1,511,000	1,511,000	1,357,000	1,357,000	2,050,000	1,601,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00148540_udf_IS_201152901214984_EarningsPerShareAbstract	   우선주희석주당이익(단위: 원)	1,508,000	1,508,000	1,352,000	1,352,000	2,045,000	1,595,000
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	ifrs_Revenue	매출액	1,222,536,182,452	1,222,536,182,452	1,158,570,893,509	1,158,570,893,509	4,846,376,016,179	4,358,425,407,795
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	ifrs_CostOfSales	매출원가	1,109,381,389,395	1,109,381,389,395	1,052,070,689,175	1,052,070,689,175	4,396,535,968,015	3,961,932,047,639
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	ifrs_GrossProfit	매출총이익	113,154,793,057	113,154,793,057	106,500,204,334	106,500,204,334	449,840,048,164	396,493,360,156
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	81,356,038,329	81,356,038,329	73,562,622,309	73,562,622,309	313,982,069,591	278,674,585,323
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	31,798,754,728	31,798,754,728	32,937,582,025	32,937,582,025	135,857,978,573	117,818,774,833
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	ifrs_FinanceIncome	금융수익	15,527,739,500	15,527,739,500	12,671,403,691	12,671,403,691	27,049,264,031	22,359,832,331
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	ifrs_FinanceCosts	금융원가	19,894,254,443	19,894,254,443	16,831,986,471	16,831,986,471	54,284,066,099	46,950,976,566
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	dart_OtherGains	기타이익	3,088,226,835	3,088,226,835	1,205,782,078	1,205,782,078	2,432,079,509	5,584,223,447
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	dart_OtherLosses	기타손실	18,480,992,408	18,480,992,408	19,992,509,966	19,992,509,966	84,251,146,888	78,312,268,040
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	entity00113410_udf_IS_20151110165510595_IncomeStatementAbstract	종속기업투자주식처분손익	53,944,380	53,944,380	407,905,459	407,905,459	407,905,459	-38,500,046,488
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	entity00113410_udf_IS_201232122130500_IncomeStatementAbstract	종속기업투자주식손상차손					4,885,469,205	5,563,126,933
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	entity00113410_udf_IS_2013326162429750_IncomeStatementAbstract	관계기업투자주식처분손익						6,653,110,050
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	entity00113410_udf_IS_2016320223920653_IncomeStatementAbstract	관계기업투자주식손상차손	750,000,000	750,000,000				
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	11,343,418,592	11,343,418,592	10,398,176,816	10,398,176,816	22,326,545,380	-16,910,477,366
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	-3,035,612,597	-3,035,612,597	2,998,003,134	2,998,003,134	3,744,701,483	-4,539,210,002
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	8,307,805,995	8,307,805,995	13,396,179,950	13,396,179,950	18,581,843,897	-12,371,267,364
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-03-31	1분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	471	471	760	760	1,054	-710
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	ifrs_Revenue	수익(매출액)	275,186,064,963	275,186,064,963	278,553,792,546	278,553,792,546	1,100,634,800,031	1,182,612,870,217
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	ifrs_CostOfSales	매출원가	175,084,025,892	175,084,025,892	172,482,968,838	172,482,968,838	739,318,772,826	760,139,529,540
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	ifrs_GrossProfit	매출총이익	100,102,039,071	100,102,039,071	106,070,823,708	106,070,823,708	361,316,027,205	422,473,340,677
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	entity00222532_udf_IS_2012112714527282_GrossProfit	   판매비와관리비	-82,499,651,535	-82,499,651,535	-80,977,573,446	-80,977,573,446	-318,379,542,507	-317,503,214,303
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	17,602,387,536	17,602,387,536	25,093,250,262	25,093,250,262	42,936,484,698	104,970,126,374
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	entity00222532_udf_IS_20133291532437_OperatingIncomeLoss	   금융수익	2,092,777,933	2,092,777,933	1,402,001,186	1,402,001,186	4,536,444,053	6,776,007,360
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	entity00222532_udf_IS_20133291534796_OperatingIncomeLoss	   금융비용	-5,101,631,754	-5,101,631,754	-6,180,985,476	-6,180,985,476	-21,610,983,361	-28,898,989,108
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	entity00222532_udf_IS_2013329153862_OperatingIncomeLoss	   기타영업외수익	1,328,831,381	1,328,831,381	5,178,300,313	5,178,300,313	11,622,683,643	9,991,355,474
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	entity00222532_udf_IS_20133291539609_OperatingIncomeLoss	   기타영업외비용	-3,111,507,145	-3,111,507,145	-1,854,067,758	-1,854,067,758	-11,744,438,193	-16,596,382,640
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	entity00222532_udf_IS_201632814273421_OperatingIncomeLoss	   관계기업투자손익	39,091,535	39,091,535	-298,792,998	-298,792,998	252,973,559	-288,680,127
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	12,849,949,486	12,849,949,486	23,339,705,529	23,339,705,529	25,993,164,399	75,953,437,333
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	3,059,854,363	3,059,854,363	4,261,256,278	4,261,256,278	4,480,371,760	16,276,538,769
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	9,790,095,123	9,790,095,123	19,078,449,251	19,078,449,251	21,512,792,639	59,676,898,564
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	entity00222532_udf_IS_2016328142927785_ProfitLoss	   지배기업의 소유주	9,790,095,123	9,790,095,123	19,078,449,251	19,078,449,251	21,512,792,639	59,802,006,189
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	entity00222532_udf_IS_2016328142941191_ProfitLoss	   비지배지분						-125,107,625
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	126	126	246	246	278	772
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2017-03-31	1분기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)	126	126	246	246	278	772
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	ifrs_Revenue	매출액	44,550,282,938	44,550,282,938	37,870,153,313	37,870,153,313	158,399,204,515	162,475,872,948
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	ifrs_CostOfSales	매출원가	36,613,402,771	36,613,402,771	31,001,959,064	31,001,959,064	130,042,417,761	135,976,561,722
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	ifrs_GrossProfit	매출총이익	7,936,880,167	7,936,880,167	6,868,194,249	6,868,194,249	28,356,786,754	26,499,311,226
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	3,797,538,351	3,797,538,351	3,474,205,590	3,474,205,590	15,002,279,631	14,663,297,728
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	4,139,341,816	4,139,341,816	3,393,988,659	3,393,988,659	13,354,507,123	11,836,013,498
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	dart_OtherGains	기타이익	770,248,160	770,248,160	714,838,856	714,838,856	3,273,264,494	2,971,164,377
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	dart_OtherLosses	기타손실	1,118,321,047	1,118,321,047	478,401,533	478,401,533	2,108,985,530	2,762,864,683
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	ifrs_FinanceIncome	금융수익	845,260,349	845,260,349	187,752,927	187,752,927	935,374,940	363,364,555
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	ifrs_FinanceCosts	금융원가	282,884,396	282,884,396	102,072,025	102,072,025	439,943,224	311,031,931
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	4,353,644,882	4,353,644,882	3,716,106,884	3,716,106,884	15,014,217,803	12,096,645,816
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	988,825,994	988,825,994	840,998,774	840,998,774	3,999,459,696	2,743,210,259
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	3,364,818,888	3,364,818,888	2,875,108,110	2,875,108,110	11,014,758,107	9,353,435,557
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-03-31	1분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익	210	210	180	180	688	585
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00500254_udf_IS_201152615205334_IncomeStatementAbstract	영업수익		398,242,000,000		283,444,000,000	374,216,000,000	178,162,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00500254_udf_IS_201153095216163_IncomeStatementAbstract	영업비용		11,047,000,000		11,447,000,000	38,410,000,000	33,744,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익		387,195,000,000		271,997,000,000	335,806,000,000	144,418,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	dart_OtherGains	기타수익		15,861,000,000		4,000,000	2,371,000,000	34,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	dart_OtherLosses	기타비용		0		0	72,926,000,000	332,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_FinanceIncome	금융수익		462,000,000		425,000,000	327,000,000	452,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_FinanceCosts	금융비용		63,004,000,000		7,913,000,000	31,312,000,000	35,756,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익		340,514,000,000		264,513,000,000	234,266,000,000	108,816,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용		9,746,000,000		4,362,000,000	13,505,000,000	13,421,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_ProfitLoss	당기순이익		330,768,000,000		260,151,000,000	220,761,000,000	95,395,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_EarningsPerShareAbstract	지배기업의 소유주지분에 대한 주당이익						
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)						
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	ifrs_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)		3,493		2,748	2,331	1,007
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2017-03-31	1분기보고서	KRW	entity00500254_udf_IS_2011526145920338_EarningsPerShareAbstract	   계속영업기본우선주당이익(손실)		3,543,000,000		2,760,000,000	2,381,000,000	1,057,000,000
