재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   보통주주당순이익		2,581			8,240	9,735
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   보통주희석주당순이익		2,581			8,240	9,735
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	매출액		10,781,127,150,206			10,415,108,625,820	9,219,680,477,069
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		9,779,955,604,583			9,442,517,706,512	8,391,607,542,871
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		1,001,171,545,623			972,590,919,308	828,072,934,198
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		675,833,984,331			665,404,573,134	585,386,008,578
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		325,337,561,292			307,186,346,174	242,686,925,620
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		53,391,615,402			56,028,037,905	65,112,263,594
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		179,308,963,299			181,606,976,664	149,646,447,088
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타수익		128,579,590,982			66,037,067,916	60,425,837,200
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		132,422,399,639			157,670,641,450	107,937,835,736
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	entity00113410_udf_IS_2017112133014742_IncomeStatementAbstract	지분법손익		6,720,983,714			3,859,707,367	-10,821,781,525
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		202,298,388,452			93,833,541,248	99,818,962,065
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		59,675,147,132			42,943,686,038	33,218,893,052
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		142,623,241,320			50,889,855,210	66,600,069,013
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분		123,030,232,111			39,726,701,152	52,667,426,926
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분		19,593,009,209			11,163,154,058	13,932,642,087
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본 및 희석주당손익(손실)		5,683			1,349	2,839
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		17,509,559,484			19,805,335,401	25,727,900,849
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		10,143,341,619			13,820,913,883	15,390,717,992
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		7,366,217,865			5,984,421,518	10,337,182,857
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		7,013,465,373			9,557,103,365	13,441,959,123
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		352,752,492			-3,572,681,847	-3,104,776,266
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타이익		251,997,433			302,463,776	2,037,090,630
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		234,317,116			223,299,213	125,901,173
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		612,980,912			251,091,891	230,349,164
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		686,838,204			125,321,360	41,528,420
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		296,575,517			-3,367,746,753	-1,004,766,065
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용						
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		296,575,517			-3,367,746,753	-1,004,766,065
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)		297,627,037			-3,367,746,753	-1,004,766,065
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)		-1,051,520				
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		20			-240	-72
손익계산서, 기능별 분류 - 연결재무제표	[056000]	COWON	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		20			-240	-72
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	매출액		935,919,766,484			807,416,422,918	669,279,136,472
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		577,034,943,664			513,292,636,950	453,942,754,545
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		358,884,822,820			294,123,785,968	215,336,381,927
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		119,549,641,508			112,831,598,009	102,343,239,371
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		239,335,181,312			181,292,187,959	112,993,142,556
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		8,671,766,957			7,931,258,207	6,237,233,551
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융비용		15,858,852,387			19,925,314,170	19,469,485,997
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타영업외수익		15,376,752,475			11,651,523,750	14,263,507,508
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타영업외비용		21,509,707,865			20,258,764,797	9,732,740,199
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	entity00160843_udf_IS_201889114827723_IncomeStatementAbstract	지분법이익		3,712,463			0	2,365,990,640
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	entity00160843_udf_IS_201889114834674_IncomeStatementAbstract	지분법손실		11,967,371,817			2,924,039,733	882,514,033
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	entity00160843_udf_IS_201711915363740_IncomeStatementAbstract	관계기업투자처분손실		656,858,495			0	12,918,399,552
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	entity00160843_udf_IS_2017119174258280_IncomeStatementAbstract	관계기업투자손상차손		3,739,370,514			13,801,411,339	0
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	entity00160843_udf_IS_201932716377100_IncomeStatementAbstract	관계기업투자손상차손환입		0			0	3,257,265,430
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		209,655,252,129			143,965,439,877	96,113,999,904
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		43,629,661,052			39,328,427,538	9,285,232,249
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)		166,025,591,077			104,637,012,339	86,828,767,655
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)		0			0	0
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		166,025,591,077			104,637,012,339	86,828,767,655
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)		166,025,591,077			104,637,012,339	86,828,767,655
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)		0			0	0
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		3,822			2,410	2,002
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		3,822			2,410	2,002
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	매출액		1,566,148,811,684			1,660,433,291,503	10,984,485,292,300
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		1,251,799,225,891			1,400,618,363,390	9,564,323,684,890
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		314,349,585,793			259,814,928,113	1,420,161,607,410
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비		195,299,820,114			123,829,140,896	574,803,461,695
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		119,049,765,679			135,985,787,217	845,358,145,715
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타수익		67,288,668,896			31,417,850,980	103,239,470,253
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		177,155,622,704			50,121,670,576	278,071,603,473
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		28,780,523,389			21,337,263,251	112,355,688,538
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융비용		78,038,068,026			59,952,904,072	148,668,542,454
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	entity00109693_udf_IS_202087144351256_IncomeStatementAbstract	지분법투자손익		84,487,200,134			190,637,657,491	260,227,539,688
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익		44,412,467,368			269,303,984,291	894,440,698,267
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		23,363,158,967			28,654,789,099	216,351,924,323
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업당기순이익		21,049,308,401			240,649,195,192	
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	entity00109693_udf_IS_202087144537111_IncomeStatementAbstract	중단영업당기순이익		551,607,854,557			469,658,466,581	
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익		572,657,162,958			710,307,661,773	678,088,773,944
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업 소유주지분		504,976,143,095			664,994,699,070	646,382,676,429
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	entity00109693_udf_IS_202087171622104_ProfitLossAttributableToOwnersOfParent	      계속영업당기순이익		6,415,783,110			224,138,373,984	
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	entity00109693_udf_IS_202087171635228_ProfitLossAttributableToOwnersOfParent	      중단영업당기순이익		498,560,359,985			440,856,325,086	
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	entity00109693_udf_IS_202087144830401_ProfitLossAttributableToAbstract	   비지배지분		67,681,019,863			45,312,962,703	31,706,097,515
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	entity00109693_udf_IS_202087171531416_udf_IS_202087144830401_ProfitLossAttributableToAbstract	      계속영업당기순이익		14,633,525,291			16,510,821,208	
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	entity00109693_udf_IS_202087171543412_udf_IS_202087144830401_ProfitLossAttributableToAbstract	      중단영업당기순이익		53,047,494,572			28,802,141,495	
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	entity00109693_udf_IS_2020813103345925_EarningsPerShareAbstract	   계속영업 보통주 기본 및 희석주당이익		161			5,802	16,741
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	   중단영업 보통주 기본 및 희석주당이익		12,916			11,421	
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	entity00109693_udf_IS_202081310357658_EarningsPerShareAbstract	   계속영업 우선주 기본 및 희석주당이익(		211			5,852	16,791
손익계산서, 기능별 분류 - 연결재무제표	[000210]	DL	유가증권시장상장법인	412	토목 건설업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	   중단영업 우선주 기본 및 희석주당이익		12,916			11,421	
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		230,979,854,250			236,324,122,853	236,022,374,628
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		198,594,522,304			206,855,359,131	208,471,333,946
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		32,385,331,946			29,468,763,722	27,551,040,682
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		20,309,652,275			18,809,423,491	17,645,208,534
