재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월	당기 3분기 누적	전기 3분기 3개월	전기 3분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	entity00148540_udf_IS_201711813565385_IncomeStatementAbstract	공동기업 및 관계기업투자주식에 대한 지분법손익	4,308,741,000	36,524,235,000	17,719,163,000	70,930,979,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	dart_OtherGains	기타영업외수익	41,614,246,000	1,113,592,509,000	17,669,733,000	597,943,831,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	dart_OtherLosses	기타엽업외비용	81,264,011,000	279,949,371,000	111,686,233,000	326,206,847,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	258,065,047,000	1,656,582,152,000	619,794,070,000	1,540,045,513,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	115,482,525,000	469,369,966,000	171,070,405,000	416,320,911,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLoss	반기순이익	142,582,522,000	1,187,212,186,000	448,723,665,000	1,123,724,602,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	반기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주	7,083,540,000	457,256,338,000	215,172,302,000	472,907,546,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	135,498,982,000	729,955,848,000	233,551,363,000	650,817,056,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당순이익						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   보통주 주당순이익	249	16,096	7,558	16,611		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   보통주 희석주당순이익	249	16,096	7,544	16,562		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_Revenue	매출액	2,418,449,071,675	6,704,520,993,842	1,873,206,170,316	5,175,963,427,707		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_CostOfSales	매출원가	2,211,946,185,425	6,114,364,562,040	1,673,489,932,888	4,617,406,964,198		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_GrossProfit	매출총이익	206,502,886,250	590,156,431,802	199,716,237,428	558,556,463,509		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	153,646,030,360	434,879,857,722	137,089,929,517	382,937,008,894		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	52,856,855,890	155,276,574,080	62,626,307,911	175,619,454,615		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_FinanceIncome	금융수익	18,640,664,419	57,392,320,248	4,230,471,921	17,315,278,981		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_FinanceCosts	금융원가	41,931,929,102	118,694,787,204	24,986,255,239	63,406,597,427		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	5,803,868,880	56,721,269,809	1,082,127,301	7,742,782,634		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	24,396,160,417	72,933,721,210	20,212,941,573	63,898,859,944		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	entity00113410_udf_IS_2017112133014742_IncomeStatementAbstract	관계기업투자손익	-2,559,721,289	-5,916,016,963	-2,336,090,626	-2,116,071,474		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	8,413,578,381	71,845,638,760	20,403,619,695	71,255,987,385		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	3,248,891,299	25,115,683,371	9,597,982,188	31,492,300,242		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLoss	분기순이익	5,164,687,082	46,729,955,389	10,805,637,507	39,763,687,143		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	분기순이익(손실)의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유지분	-176,349,153	37,370,938,455	9,273,203,779	35,331,159,454		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	5,341,036,235	9,359,016,934	1,532,433,728	4,432,527,689		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-09-30	3분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   지배기업 소유주 기본 및 희석 주당이익(손실)	-35	1,997	527	2,005		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_Revenue	매출액	183,739,992,151	496,246,006,268	163,900,331,161	529,044,101,893		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_CostOfSales	매출원가	118,644,299,141	334,496,494,910	104,794,021,621	317,607,948,089		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_GrossProfit	매출총이익	65,095,693,010	161,749,511,358	59,106,309,540	211,436,153,804		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	24,468,691,579	74,559,585,066	26,060,079,939	81,583,786,327		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	40,627,001,431	87,189,926,292	33,046,229,601	129,852,367,477		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_FinanceIncome	금융수익	1,687,939,960	4,514,982,597	816,232,617	21,741,804,137		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_FinanceCosts	금융비용	5,803,876,029	14,876,401,498	4,583,791,501	35,696,757,373		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	dart_OtherGains	기타영업외이익	1,185,474,884	12,540,821,351	2,279,301,742	5,899,471,076		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	dart_OtherLosses	기타영업외비용	1,642,452,773	7,298,352,078	6,138,054,508	12,855,350,998		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	entity00160843_udf_IS_201889114827723_IncomeStatementAbstract	지분법이익	-172,396,045	2,742,803,005	1,913,732,058	8,221,260,360		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	entity00160843_udf_IS_201889114834674_IncomeStatementAbstract	지분법손실	21,830,012	844,202,978	5,816,623,928	17,465,344,055		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	entity00160843_udf_IS_201711915363740_IncomeStatementAbstract	관계기업투자처분손실	1	10,230,197,943	4,476,581	6,154,254		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	entity00160843_udf_IS_2017119174258280_IncomeStatementAbstract	관계기업투자손상차손	-2,001,903,346	408,934,570	777,393,993	1,099,972,811		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	37,861,764,761	73,330,444,178	20,735,155,507	98,591,323,559		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	4,919,922,875	4,095,370,667	10,668,425,986	34,321,709,073		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익(손실)	32,941,841,886	69,235,073,511	10,066,729,521	64,269,614,486		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	32,941,841,886	69,235,073,511	10,066,729,521	64,269,614,486		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	32,941,841,886	69,235,073,511	10,066,729,521	64,269,614,486		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	759	1,596	233	1,486		
손익계산서, 기능별 분류 - 연결재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)	759	1,596	233	1,485		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_Revenue	수익(매출액)	60,970,973,918	178,525,595,010	57,737,260,500	169,294,004,712		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_CostOfSales	매출원가	54,433,774,903	158,432,537,142	49,350,337,044	142,385,427,669		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_GrossProfit	매출총이익	6,537,199,015	20,093,057,868	8,386,923,456	26,908,577,043		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	4,057,820,570	12,932,890,385	5,385,357,451	15,489,808,758		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	2,479,378,445	7,160,167,483	3,001,566,005	11,418,768,285		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	466,163,415	2,765,430,432	1,169,531,174	2,974,143,500		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	653,530,249	1,997,461,514	807,538,178	2,153,933,859		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_FinanceIncome	금융수익	346,819,325	889,579,667	174,243,843	708,312,947		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_FinanceCosts	금융원가	287,367,609	1,181,767,290	362,402,020	1,077,624,274		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	2,351,463,327	7,635,948,778	3,175,400,824	11,869,666,599		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	432,240,165	2,011,390,112	721,673,102	2,699,930,501		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	1,919,223,162	5,624,558,666	2,453,727,722	9,169,736,098		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	1,844,263,780	5,654,138,212	2,512,951,483	9,224,522,561		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	74,959,382	-29,579,546	-59,223,761	-54,786,463		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2018-09-30	3분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	115	353	157	577		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_Revenue	수익(매출액)	4,809,577,000,000	13,847,090,000,000	4,229,184,000,000	12,002,869,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_CostOfSales	매출원가	3,627,860,000,000	10,589,458,000,000	3,277,134,000,000	9,211,791,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_GrossProfit	매출총이익	1,181,717,000,000	3,257,632,000,000	952,050,000,000	2,791,078,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	490,272,000,000	1,442,496,000,000	455,364,000,000	1,256,949,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	691,445,000,000	1,815,136,000,000	496,686,000,000	1,534,129,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	43,428,000,000	157,081,000,000	41,512,000,000	190,189,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	11,166,000,000	92,388,000,000	33,697,000,000	132,838,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_FinanceIncome	금융수익	10,986,000,000	32,783,000,000	12,128,000,000	37,942,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_FinanceCosts	금융원가	73,432,000,000	221,927,000,000	67,143,000,000	194,924,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	661,261,000,000	1,690,685,000,000	449,486,000,000	1,434,498,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	310,035,000,000	846,578,000,000	190,775,000,000	576,454,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익(손실)	351,226,000,000	844,107,000,000	258,711,000,000	858,044,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)		59,000,000	107,000,000	163,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	351,226,000,000	844,166,000,000	258,818,000,000	858,207,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	309,646,000,000	726,529,000,000	234,083,000,000	769,376,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	41,580,000,000	117,637,000,000	24,735,000,000	88,831,000,000		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	3,270	7,674	2,471	8,126		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	3,270	7,673	2,470	8,124		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)	0	1	1	2		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	entity00500254_udf_IS_201832916362665_EarningsPerShareAbstract	   우선주당이익(손실)	3,283	7,711	2,483	8,164		
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2018-09-30	3분기보고서	KRW	entity00500254_udf_IS_2018329163612308_udf_IS_201832916362665_EarningsPerShareAbstract	      계속영업우선주당이익(손실)	3,283	7,710	2,482	8,162		
