재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2019-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		13,261,834,399			12,233,804,401	14,835,832,537
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2019-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		9,180,911,171			9,007,298,309	15,009,016,682
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2019-12-31	사업보고서	KRW	dart_OtherGains	기타이익		3,580,287,826			3,294,203,221	3,627,869,893
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2019-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		1,722,223,585			2,347,546,162	3,522,177,557
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2019-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		1,198,801,319			1,100,503,369	1,036,727,172
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2019-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		540,553,061			660,228,708	916,910,109
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2019-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		11,697,223,670			10,394,230,029	15,234,526,081
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2019-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		2,933,286,906			1,605,916,425	2,603,669,957
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2019-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		8,763,936,764			8,788,313,604	12,630,856,124
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2019-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2019-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		548			549	789
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		365,336,000,000			506,038,000,000	493,029,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		365,336,000,000			506,038,000,000	493,029,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		56,304,000,000			36,628,000,000	42,867,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		309,032,000,000			469,410,000,000	450,162,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	dart_OtherGains	기타이익		8,206,000,000			1,334,000,000	15,898,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		50,000,000			44,000,000	0
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		865,000,000			302,000,000	1,010,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		19,316,000,000			27,642,000,000	69,426,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		298,737,000,000			443,360,000,000	397,644,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		21,209,000,000			21,615,000,000	19,916,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		277,528,000,000			421,745,000,000	377,728,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		2,930			4,454	3,989
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2019-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   우선주당이익(손실)		2,979			4,504	4,039
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_Revenue	매출액		9,485,125,995,369			11,786,013,252,995	10,811,746,536,710
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	dart_RevenueFromConstruction	   공사매출		8,979,806,322,680			11,093,369,909,326	9,841,649,669,487
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	dart_RevenueFromSaleOfGoodsRealEstate	   분양매출		397,002,476,710			570,502,828,596	840,443,840,020
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_OtherRevenue	   기타매출		108,317,195,979			122,140,515,073	129,653,027,203
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		8,227,276,947,943			10,290,279,128,316	9,984,989,706,226
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	dart_CostOfSalesFromConstruction	   공사매출원가		7,768,362,025,474			9,673,529,028,814	9,226,962,267,017
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	dart_CostOfSalesFromSaleOfGoodsRealEstate	   분양매출원가		308,435,242,331			452,475,143,200	591,611,644,048
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	dart_OtherCostOfSales	   기타매출원가		150,479,680,138			164,274,956,302	166,415,795,161
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		1,257,849,047,426			1,495,734,124,679	826,756,830,484
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		576,917,973,212			513,816,420,928	442,369,604,103
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		680,931,074,214			981,917,703,751	384,387,226,381
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	dart_OtherGains	기타수익		267,367,758,807			267,987,982,182	376,300,273,892
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		434,981,522,219			270,303,493,617	804,295,711,854
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		323,154,657,751			155,766,651,203	327,273,599,823
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		187,639,795,507			287,021,307,363	291,832,054,991
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익		648,832,173,046			848,347,536,156	-8,166,666,749
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		207,272,099,488			249,846,816,736	1,671,134,204
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익		441,560,073,558			598,500,719,420	-9,837,800,953
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		5,567			8,008	-164
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2019-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		5,025			7,329	-164
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		3,306,497,673,279			3,563,767,752,032	2,919,489,223,897
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	dart_RevenueFromSaleOfGoodsMerchandise	   상품매출액		3,248,645,843,209			3,511,956,700,889	2,875,670,950,070
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	dart_RevenueFromRenderingOfServicesCommission	   수수료매출		57,851,830,070			51,811,051,143	43,818,273,827
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		3,199,814,694,774			3,464,943,768,465	2,827,263,604,960
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	dart_CostOfSalesFromSaleOfGoodsMerchandises	   상품매출원가		3,156,827,121,405			3,425,045,449,309	2,791,203,026,129
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	dart_CostOfSalesFromRenderingOfServicesCommission	   수수료매출원가		42,987,573,369			39,898,319,156	36,060,578,831
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		106,682,978,505			98,823,983,567	92,225,618,937
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		61,407,490,716			58,820,280,706	64,194,358,546
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		45,275,487,789			40,003,702,861	28,031,260,391
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	dart_OtherGains	기타이익		99,258,577,799			86,088,274,495	120,385,939,470
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		148,158,056,052			87,008,554,185	128,689,604,389
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		1,340,903,043			2,056,997,839	8,184,083,896
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		14,487,323,250			18,420,375,345	14,044,315,016
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	관계기업및종속기업관련손익		-1,513,567,892			-1,927,900,568	-3,225,402,653
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		-18,283,978,563			20,792,145,097	10,641,961,699
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		8,101,734,182			7,267,762,606	2,439,861,173
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		-26,385,712,745			13,524,382,491	8,202,100,526
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2019-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		-320			164	99
