재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_2011522222335843_FinanceIncome	   외화환산이익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_2011522222345109_FinanceIncome	   파생상품평가이익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_20111122161834500_FinanceIncome	   파생상품거래이익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_20111122162033625_FinanceIncome	   매도가능금융자산처분이익		364,073,000			204,483,000	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_20115222317359_FinanceIncome	   기타금융수익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_FinanceCosts	금융원가		8,884,522,000			9,573,087,000	11,145,658,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	dart_InterestExpenseFinanceExpense	   이자비용		8,876,230,000			9,571,033,000	11,145,613,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_20111122162952921_FinanceCosts	   외환차손		8,292,000			2,054,000	45,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_201152223027437_FinanceCosts	   외화환산손실					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_201152223030796_FinanceCosts	   파생상품평가손실					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_20111122163014765_FinanceCosts	   파생상품거래손실					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_2012822214536500_FinanceCosts	   매도금융자산손상차손					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		65,623,166,000			46,862,651,000	48,715,930,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용(수익)		8,618,082,000			2,689,050,000	6,510,892,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)		57,005,084,000			44,173,601,000	42,205,038,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)		2,000			1,551	1,485
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)		1,995			1,545	1,478
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_2011523105843875_EarningsPerShareAbstract	   우선주기본주당이익(단위: 원)		2,050,000			1,601,000	1,535,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00148540_udf_IS_201152901214984_EarningsPerShareAbstract	   우선주희석주당이익(단위: 원)		2,045,000			1,595,000	1,528,000
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	ifrs_Revenue	매출액		4,846,376,016,179			4,358,425,407,795	4,078,826,078,323
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	ifrs_CostOfSales	매출원가		4,396,535,968,015			3,961,932,047,639	3,732,353,781,014
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	ifrs_GrossProfit	매출총이익		449,840,048,164			396,493,360,156	346,472,297,309
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		313,982,069,591			278,674,585,323	237,896,809,154
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		135,857,978,573			117,818,774,833	108,575,488,155
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	ifrs_FinanceIncome	금융수익		27,049,264,031			22,359,832,331	34,310,064,824
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	ifrs_FinanceCosts	금융원가		54,284,066,099			46,950,976,566	52,970,246,326
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	dart_OtherGains	기타이익		2,432,079,509			5,584,223,447	8,916,158,829
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		84,251,146,888			78,312,268,040	45,135,664,224
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	entity00113410_udf_IS_20151110165510595_IncomeStatementAbstract	종속기업투자주식처분손익		407,905,459			-38,500,046,488	
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	entity00113410_udf_IS_201232122130500_IncomeStatementAbstract	종속기업투자주식손상차손		4,885,469,205			5,563,126,933	
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	entity00113410_udf_IS_2013326162429750_IncomeStatementAbstract	관계기업투자주식처분손익					6,653,110,050	-500,000,000
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	entity00113410_udf_IS_2016320223920653_IncomeStatementAbstract	관계기업투자주식손상차손						8,222,067,371
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익		22,326,545,380			-16,910,477,366	44,973,733,887
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용		3,744,701,483			-4,539,210,002	12,699,310,325
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)		18,581,843,897			-12,371,267,364	32,274,423,562
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)		1,054			-710	1,853
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	ifrs_Revenue	수익(매출액)		1,100,634,800,031			1,182,612,870,217	1,270,375,727,314
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	ifrs_CostOfSales	매출원가		739,318,772,826			760,139,529,540	808,944,371,558
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	ifrs_GrossProfit	매출총이익		361,316,027,205			422,473,340,677	461,431,355,756
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	entity00222532_udf_IS_2012112714527282_GrossProfit	   판매비와관리비		-318,379,542,507			-317,503,214,303	-359,307,150,840
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		42,936,484,698			104,970,126,374	102,124,204,916
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	entity00222532_udf_IS_20133291532437_OperatingIncomeLoss	   금융수익		4,536,444,053			6,776,007,360	9,303,195,419
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	entity00222532_udf_IS_20133291534796_OperatingIncomeLoss	   금융비용		-21,610,983,361			-28,898,989,108	-34,487,422,936
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	entity00222532_udf_IS_2013329153862_OperatingIncomeLoss	   기타영업외수익		11,622,683,643			9,991,355,474	11,926,395,921
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	entity00222532_udf_IS_20133291539609_OperatingIncomeLoss	   기타영업외비용		-11,744,438,193			-16,596,382,640	-52,628,216,533
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	entity00222532_udf_IS_201632814273421_OperatingIncomeLoss	   관계기업투자손익		252,973,559			-288,680,127	-424,453,864
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	entity00222532_udf_IS_2016328142827322_OperatingIncomeLoss	   관계기업투자손실						-197,436,713
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		25,993,164,399			75,953,437,333	35,616,266,210
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용		4,480,371,760			16,276,538,769	9,961,260,286
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)		21,512,792,639			59,676,898,564	25,655,005,924
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	entity00222532_udf_IS_2016328142927785_ProfitLoss	   지배기업의 소유주		21,512,792,639			59,802,006,189	25,705,674,794
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	entity00222532_udf_IS_2016328142941191_ProfitLoss	   비지배지분					-125,107,625	-50,668,870
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)		278			772	332
손익계산서, 기능별 분류 - 별도재무제표	[037560]	CJ헬로비전	유가증권시장상장법인	602	텔레비전 방송업	12	2016-12-31	사업보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)		278			772	332
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	ifrs_Revenue	매출액		158,399,204,515			162,475,872,948	168,128,998,820
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	ifrs_CostOfSales	매출원가		130,042,417,761			135,976,561,722	144,360,224,923
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	ifrs_GrossProfit	매출총이익		28,356,786,754			26,499,311,226	23,768,773,897
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		15,002,279,631			14,663,297,728	15,574,179,684
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		13,354,507,123			11,836,013,498	8,194,594,213
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	dart_OtherGains	기타이익		3,273,264,494			2,971,164,377	2,876,117,278
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		2,108,985,530			2,762,864,683	2,866,381,860
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	ifrs_FinanceIncome	금융수익		935,374,940			363,364,555	365,403,146
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	ifrs_FinanceCosts	금융원가		439,943,224			311,031,931	464,651,656
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익		15,014,217,803			12,096,645,816	8,105,081,121
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용		3,999,459,696			2,743,210,259	1,477,523,190
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)		11,014,758,107			9,353,435,557	6,627,557,931
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	ifrs_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익		688			585	414
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00500254_udf_IS_201152615205334_IncomeStatementAbstract	영업수익		374,216,000,000			178,162,000,000	253,556,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00500254_udf_IS_201153095216163_IncomeStatementAbstract	영업비용		38,410,000,000			33,744,000,000	33,840,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		335,806,000,000			144,418,000,000	219,716,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	dart_OtherGains	기타수익		2,371,000,000			34,000,000	30,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		72,926,000,000			332,000,000	18,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_FinanceIncome	금융수익		327,000,000			452,000,000	1,825,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_FinanceCosts	금융비용		31,312,000,000			35,756,000,000	38,562,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익		234,266,000,000			108,816,000,000	182,991,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용		13,505,000,000			13,421,000,000	18,738,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_ProfitLoss	당기순이익		220,761,000,000			95,395,000,000	164,253,000,000
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_EarningsPerShareAbstract	지배기업의 소유주지분에 대한 주당이익						
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)						
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)		2,331			1,007	1,734
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-12-31	사업보고서	KRW	entity00500254_udf_IS_2011526145920338_EarningsPerShareAbstract	   계속영업기본우선주당이익(손실)		2,381,000,000			1,057,000,000	1,784,000,000
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-12-31	사업보고서	KRW	ifrs_Revenue	매출액		9,996,138,505,522			9,069,842,908,294	8,353,332,345,307
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-12-31	사업보고서	KRW	ifrs_RevenueFromSaleOfGoods	   공사매출		9,197,652,721,894			8,530,286,602,634	8,045,819,034,950
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-12-31	사업보고서	KRW	ifrs_RevenueFromRenderingOfServices	   분양매출		652,826,559,028			311,139,370,325	183,123,442,428
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-12-31	사업보고서	KRW	ifrs_OtherRevenue	   기타매출		145,659,224,600			228,416,935,335	124,389,867,929
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-12-31	사업보고서	KRW	ifrs_CostOfSales	매출원가		9,314,344,871,491			8,571,479,367,295	8,031,049,082,161
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-12-31	사업보고서	KRW	dart_CostOfSalesFromSaleOfGoods	   공사매출원가		8,611,790,710,370			8,098,472,511,185	7,705,073,648,200
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-12-31	사업보고서	KRW	dart_CostOfSalesFromRenderingOfServices	   분양매출원가		523,972,573,236			249,347,116,819	173,868,927,340
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-12-31	사업보고서	KRW	dart_OtherCostOfSales	   기타매출원가		178,581,587,885			223,659,739,291	152,106,506,621
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-12-31	사업보고서	KRW	ifrs_GrossProfit	매출총이익		681,793,634,031			498,363,540,999	322,283,263,146
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		293,975,037,874			360,171,446,603	309,600,661,008
손익계산서, 기능별 분류 - 별도재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		387,818,596,157			138,192,094,396	12,682,602,138
